seloger_quartier,code_postal,rooms,epoque,furnished,ref,refmaj,refmin
Pereire-Malesherbes,75017,2,sup1990,non-meuble,24.599796562619897,29.487271132947384,17.22484742196492
Ternes-Maillot,75017,2,sup1990,non-meuble,24.736652017339704,29.644925024028492,17.325420761332584
Amiraux-Simplon-Poissonniers,75018,2,sup1990,non-meuble,23.377974171256845,28.047108694687306,16.34119699758502
Charles-Hermite-Evangile,75018,2,sup1990,non-meuble,21.609493540229444,25.91139224827533,15.106645478160608
Clignancourt-Jules Joffrin,75018,2,sup1990,non-meuble,24.9,29.9,17.4
Goutte d'Or-Château Rouge,75018,2,sup1990,non-meuble,23.501244025862427,28.19711784455193,16.427245139587836
Grandes Carrières-Clichy,75018,2,sup1990,non-meuble,24.899875945325622,29.899848976918147,17.399913701096082
La Chapelle-Marx Dormoy,75018,2,sup1990,non-meuble,21.820557039973995,26.16493989750606,15.254661377519062
Montmartre,75018,2,sup1990,non-meuble,24.909083882393134,29.910996278686426,17.40669338702652
Moskowa-Porte Montmartre-Porte de Clignancourt,75018,2,sup1990,non-meuble,24.896733855762538,29.89602382440657,17.397727899660897
Bas Belleville,75019,2,sup1990,non-meuble,23.7455730922848,28.531966365356002,16.6591798192136
Bassin de la Villette,75019,2,sup1990,non-meuble,21.60059702848497,25.900716650165727,15.100418135923244
Buttes Chaumont,75019,2,sup1990,non-meuble,23.286555837016778,27.96972419026796,16.326446271759572
Danube-Porte des Lilas,75019,2,sup1990,non-meuble,21.60279448828125,25.90342959925426,15.102032355113636
Flandre-Aubervilliers,75019,2,sup1990,non-meuble,21.640429585082597,25.948981956872032,15.128767164330736
Manin-Jaurès,75019,2,sup1990,non-meuble,22.03141119088825,26.42945918881739,15.413753593373269
Place des Fêtes,75019,2,sup1990,non-meuble,21.609394112115453,25.911272934538538,15.106575878480815
Pont de Flandre,75019,2,sup1990,non-meuble,21.6,25.9,15.1
Secrétan,75019,2,sup1990,non-meuble,23.176292968502747,27.83414883269275,16.246002348441372
Amandiers,75020,2,sup1990,non-meuble,23.798085116836372,28.597254767763847,16.697508952782414
Belleville,75020,2,sup1990,non-meuble,22.602679216889122,27.103349006434925,15.802009368637407
Gambetta,75020,2,sup1990,non-meuble,22.33080708716583,26.796888517757754,15.631484974174835
Plaine,75020,2,sup1990,non-meuble,21.631778126861416,25.93888693522112,15.122748186751062
Père Lachaise-Réunion,75020,2,sup1990,non-meuble,22.90174320642294,27.4971983160875,16.04625557744112
Saint Blaise,75020,2,sup1990,non-meuble,21.77990876557483,26.12079712138729,15.230842738599875
Télégraphe-Pelleport Saint Fargeau,75020,2,sup1990,non-meuble,22.136703218912576,26.55212159080407,15.48376998134778
Les Halles,75001,3,inf1946,meuble,27.020969164921734,32.425318492808536,18.914602932684904
Palais Royal,75001,3,inf1946,meuble,32.27079820718498,38.76473738864781,22.579612944646815
Saint Germain l'Auxerrois,75001,3,inf1946,meuble,32.29331483430702,38.791927347087714,22.59533299753509
Seine et Berges,75001,3,inf1946,meuble,32.27080560341929,38.76350700427412,22.57810420256447
Vendôme,75001,3,inf1946,meuble,32.3,38.8,22.6
Montorgueil-Saint Denis,75002,3,inf1946,meuble,29.852608364679107,35.842803198750644,20.867316113571796
Sentier-Bonne Nouvelle,75002,3,inf1946,meuble,29.89326830666817,35.89187554253055,20.8953574528746
Vivienne-Gaillon,75002,3,inf1946,meuble,30.9246001201457,37.13806751101465,21.62587584100485
Archives,75003,3,inf1946,meuble,29.90134139388614,35.90162178348105,20.90095332462268
Arts et Métiers,75003,3,inf1946,meuble,29.896144913327,35.8953738959924,20.897378541062363
Enfants Rouges,75003,3,inf1946,meuble,29.89992506350844,35.89990960000736,20.899950281312908
Sainte Avoie,75003,3,inf1946,meuble,29.914567042134095,35.91761409746561,20.91047763504149
Arsenal,75004,3,inf1946,meuble,32.00635337961216,38.44637703732951,22.396080436239
Saint Gervais,75004,3,inf1946,meuble,29.914318998143763,35.91730212275704,20.910142623685164
Saint Merri,75004,3,inf1946,meuble,32.27359359895494,38.768106876293864,22.58148540749627
Seine et Berges,75004,3,inf1946,meuble,31.602919083925794,37.95769406457752,22.106234934215887
Île Saint Louis,75004,3,inf1946,meuble,32.3,38.8,22.6
Île de la Cité,75004,3,inf1946,meuble,32.10664378433724,38.5663612394075,22.46303934723888
Jardin des Plantes,75005,3,inf1946,meuble,28.51416703952285,34.21720283370632,20.009107382550404
Saint Victor,75005,3,inf1946,meuble,29.89327595684048,35.891835090449156,20.895677400826024
Sorbonne,75005,3,inf1946,meuble,29.902244996760825,35.90271270441933,20.901590206038918
Val de Grace,75005,3,inf1946,meuble,29.9174993195421,35.9211025699585,20.91249473256284
Monnaie,75006,3,inf1946,meuble,32.297197732482935,38.79661392675021,22.598015060508747
Notre Dame des Champs,75006,3,inf1946,meuble,31.888964188668453,38.28679548388813,22.292444555787814
Odéon,75006,3,inf1946,meuble,32.29469496280971,38.79354646142242,22.596198980017576
Rennes,75006,3,inf1946,meuble,31.902339700814014,38.302924626017514,22.30175477561051
Saint Germain des Prés,75006,3,inf1946,meuble,32.29737138208008,38.796714227600106,22.59802853656007
Saint Placide,75006,3,inf1946,meuble,31.87722442928377,38.272405316671396,22.284173737840863
Ecole Militaire,75007,3,inf1946,meuble,31.85443918731495,38.24469045860291,22.26834801136987
Gros Caillou,75007,3,inf1946,meuble,31.89708909925596,38.29649199141103,22.29798476102336
Invalides,75007,3,inf1946,meuble,31.9,38.3,22.3
Saint Thomas d'Aquin,75007,3,inf1946,meuble,31.902470429713368,38.303088037141706,22.301852822285028
Seine et Berges,75007,3,inf1946,meuble,31.11145109121817,37.3512651275295,21.759545518110198
Elysées-Madeleine,75008,3,inf1946,meuble,32.3,38.8,22.6
Europe,75008,3,inf1946,meuble,29.004920406351356,34.80612747026047,20.304041529680447
Hoche-Friedland,75008,3,inf1946,meuble,32.277967948528236,38.77325919522805,22.584620802537792
Mairie,75008,3,inf1946,meuble,29.417268248773983,35.30574168463625,20.591011954805705
Parc Monceau,75008,3,inf1946,meuble,29.02355923456445,34.82819877717835,20.316181492056185
Saint Philippe du Roule,75008,3,inf1946,meuble,31.512166745407036,37.84505060049338,22.050904095283695
Triangle d'Or,75008,3,inf1946,meuble,32.28818933803278,38.78568404610034,22.5917683265077
Clichy-Trinité,75009,3,inf1946,meuble,27.017467358429872,32.42116319868025,18.912179280770427
Lafayette-Richer,75009,3,inf1946,meuble,28.08216458726252,33.706725165588416,19.654958343711677
Lorette-Martyrs,75009,3,inf1946,meuble,27.01099935883256,32.41328224462799,18.90767879767556
Provence Opéra,75009,3,inf1946,meuble,32.29941042086527,38.79928805538449,22.59958840701916
Trudaine-Maubeuge,75009,3,inf1946,meuble,26.977167983065332,32.37260349726991,18.884019505737243
Chateau d'Eau-Lancry,75010,3,inf1946,meuble,27.447022711258743,32.956284324868385,19.231775343556997
Faubourg du Temple-Hôpital Saint Louis,75010,3,inf1946,meuble,27.4,32.9,19.2
Grange Aux Belles-Terrage,75010,3,inf1946,meuble,27.377490226493354,32.872249195969005,19.18357607013139
Louis Blanc-Aqueduc,75010,3,inf1946,meuble,27.046401799672097,32.45849465966686,18.93549072386151
Porte Saint Denis-Paradis,75010,3,inf1946,meuble,27.003992719183827,32.40481879901496,18.90275359943712
Saint Vincent de Paul-Lariboisière,75010,3,inf1946,meuble,27.004222204630075,32.405277755787594,18.903166653472557
Bastille-Popincourt,75011,3,inf1946,meuble,27.69996375874465,33.2545216138889,19.418117868302513
Belleville-Saint Maur,75011,3,inf1946,meuble,27.92536811648271,33.52068189585758,19.58213383282327
Léon-Blum Folie-Regnault,75011,3,inf1946,meuble,27.485860783385117,33.001453278668144,19.262448488307854
Nation-Alexandre Dumas,75011,3,inf1946,meuble,28.47069921615493,34.16477930023464,19.979193395832983
République-Saint Ambroise,75011,3,inf1946,meuble,28.025324448215542,33.63941887102235,19.65374383856095
Aligre-Gare de Lyon,75012,3,inf1946,meuble,27.452873886104097,32.96344526938618,19.236413637064064
Bel-Air Nord,75012,3,inf1946,meuble,24.21064477131381,29.013071139936827,16.907885720060243
Bel-Air Sud,75012,3,inf1946,meuble,24.55318767642818,29.431673826745552,17.15507998853146
Bercy,75012,3,inf1946,meuble,24.211884872810455,29.01452186776701,16.908579431361783
Bois de Vincennes,75012,3,inf1946,meuble,25.17535727745287,30.192103339109064,17.604424700382626
Jardin de Reuilly,75012,3,inf1946,meuble,25.319649038803597,30.368448958286855,17.708624438885053
Nation-Picpus,75012,3,inf1946,meuble,25.982287686077637,31.178224151424608,18.18719502678904
Seine et Berges,75012,3,inf1946,meuble,26.323902212504628,31.578724259119014,18.429517936470848
Vallée de Fécamp,75012,3,inf1946,meuble,25.996119619590544,31.19525731283289,18.197197503037618
Bièvres Sud Tolbiac,75013,3,inf1946,meuble,27.2004119283672,32.6006178925508,19.0004119283672
Buttes Aux Cailles-Glacière,75013,3,inf1946,meuble,27.195772648312747,32.596827648179044,18.99909914185354
Croulebarbe,75013,3,inf1946,meuble,27.013357923929963,32.416109800265076,18.909287297737542
Dunois-Bibliothèque-Jeanne-d'Arc,75013,3,inf1946,meuble,24.161577118917386,28.97417243869594,16.94338387923725
Nationale-Deux Moulins,75013,3,inf1946,meuble,24.165833381890586,28.97929423956572,16.94637012531012
Olympiades-Choisy,75013,3,inf1946,meuble,25.388093700884767,30.43740215912053,17.772579603825164
Patay-Masséna,75013,3,inf1946,meuble,24.1,28.9,16.9
Salpêtrière-Austerlitz,75013,3,inf1946,meuble,28.49516563698162,34.19418406492805,19.99653617152432
Didot-Porte de Vanves,75014,3,inf1946,meuble,27.167999466375246,32.5628420329887,18.97894789313162
Jean Moulin-Porte d'Orléans,75014,3,inf1946,meuble,28.486461354678806,34.18392372654077,19.990088521412428
Montsouris Dareau,75014,3,inf1946,meuble,27.39767474406034,32.89654357689343,19.19779585601178
Mouton Duvernet,75014,3,inf1946,meuble,28.13919594082175,33.76408578059767,19.73195426027873
Pernety,75014,3,inf1946,meuble,27.552757868039592,33.029765844138446,19.257997160026616
Raspail-Montparnasse,75014,3,inf1946,meuble,27.07395735074574,32.48421471917635,18.947167792491502
Alleray Procession,75015,3,inf1946,meuble,27.19260159072359,32.611121908868306,19.01482111350651
Cambronne-Garibaldi,75015,3,inf1946,meuble,29.577558814972278,35.473224963994156,20.684429296466064
Citroën-Boucicaut,75015,3,inf1946,meuble,28.0,33.6,19.6
Dupleix-Motte Picquet,75015,3,inf1946,meuble,28.010812369690203,33.613024163470456,19.60748381537929
Emeriau-Zola,75015,3,inf1946,meuble,28.0,33.6,19.6
Georges Brassens,75015,3,inf1946,meuble,26.601622363420894,31.901898033915575,18.601086852205132
Pasteur Montparnasse,75015,3,inf1946,meuble,29.5961780988526,35.495381869446895,20.697292820020593
Saint Lambert,75015,3,inf1946,meuble,26.604726332023926,31.90573911745762,18.603375951445663
Seine et Berges,75015,3,inf1946,meuble,28.145748111668794,33.77505941304783,19.70178115960026
Vaugirard-Parc des Expositions,75015,3,inf1946,meuble,27.35941191346771,32.82214303778221,19.142437081048364
Violet Commerce,75015,3,inf1946,meuble,27.978627882519074,33.57398309238245,19.584669151122917
Auteuil Nord,75016,3,inf1946,meuble,28.004835749907524,33.605802899889035,19.603385024935267
Auteuil Sud,75016,3,inf1946,meuble,28.0,33.6,19.6
Bois de Boulogne,75016,3,inf1946,meuble,28.607883761579917,34.329440584944315,20.02549870415436
Chaillot,75016,3,inf1946,meuble,29.019198758447853,34.82322019479072,20.31334693447739
Muette Nord,75016,3,inf1946,meuble,29.0,34.8,20.3
Muette Sud,75016,3,inf1946,meuble,28.99376821119859,34.7925218534383,20.295637747839013
Porte Dauphine,75016,3,inf1946,meuble,29.0,34.8,20.3
Batignolles-Cardinet,75017,3,inf1946,meuble,28.35529388605994,34.02868110136498,19.894880222725938
Champerret-Berthier,75017,3,inf1946,meuble,29.59939798700474,35.49929765150553,20.699598658003158
Clichy-Batignolles,75017,3,inf1946,meuble,28.49849872951614,34.19822577124635,19.998777980210026
Courcelles-Wagram,75017,3,inf1946,meuble,29.614513840097032,35.5177870589326,20.71024539038873
Epinettes-Bessières,75017,3,inf1946,meuble,27.41075440392129,32.91270762379247,19.20782223518856
La Fourche-Guy Môquet,75017,3,inf1946,meuble,27.3895655954721,32.887328207791775,19.19254743144981
Legendre-Lévis,75017,3,inf1946,meuble,29.149835232707247,34.96799875082202,20.41350819647769
Pereire-Malesherbes,75017,3,inf1946,meuble,29.462220273602355,35.33716941425733,20.612321992292408
Ternes-Maillot,75017,3,inf1946,meuble,29.611955396917917,35.51481273221064,20.708546777371772
Amiraux-Simplon-Poissonniers,75018,3,inf1946,meuble,26.924269622147584,32.322331383725924,18.860224470479174
Charles-Hermite-Evangile,75018,3,inf1946,meuble,24.131328682757157,28.937974160917765,16.921835142527712
Clignancourt-Jules Joffrin,75018,3,inf1946,meuble,26.0,31.2,18.2
Goutte d'Or-Château Rouge,75018,3,inf1946,meuble,26.859484223807954,32.243605971792825,18.813863859888848
Grandes Carrières-Clichy,75018,3,inf1946,meuble,26.00007551154092,31.200091692585406,18.200053936814946
La Chapelle-Marx Dormoy,75018,3,inf1946,meuble,24.763323725223916,29.703960209984224,17.362220568753997
Montmartre,75018,3,inf1946,meuble,26.00478099073323,31.205737188879873,18.20334669351326
Moskowa-Porte Montmartre-Porte de Clignancourt,75018,3,inf1946,meuble,26.001988087796715,31.202414106610295,18.20142006271194
Bas Belleville,75019,3,inf1946,meuble,24.345138420573868,29.176887450074403,17.004318239787466
Bassin de la Villette,75019,3,inf1946,meuble,24.101918861859296,28.902325838621426,16.901337312210703
Buttes Chaumont,75019,3,inf1946,meuble,24.193343417648283,28.996931400132524,16.91178908530537
Danube-Porte des Lilas,75019,3,inf1946,meuble,24.100127022194606,28.900127022194603,16.9
Flandre-Aubervilliers,75019,3,inf1946,meuble,24.122556879742337,28.92722388080563,16.915556553385546
Manin-Jaurès,75019,3,inf1946,meuble,24.119609599585832,28.91960959958583,16.9
Place des Fêtes,75019,3,inf1946,meuble,24.131000569980987,28.9375764484618,16.921606457865536
Pont de Flandre,75019,3,inf1946,meuble,24.1,28.9,16.9
Secrétan,75019,3,inf1946,meuble,24.218492517651185,29.02856765304052,16.93310401627924
Amandiers,75020,3,inf1946,meuble,24.269337121212796,29.083933220520453,16.949967916477306
Belleville,75020,3,inf1946,meuble,27.39285810253223,32.89129578861188,19.19486676669872
Gambetta,75020,3,inf1946,meuble,24.13454181736926,28.934826440643985,16.900935190759817
Plaine,75020,3,inf1946,meuble,24.12289467505633,28.927389005764685,16.915480472439906
Père Lachaise-Réunion,75020,3,inf1946,meuble,24.208633309957868,29.01923805712241,16.935047413354667
Saint Blaise,75020,3,inf1946,meuble,24.10817767116249,28.908177671162488,16.899999999999995
Télégraphe-Pelleport Saint Fargeau,75020,3,inf1946,meuble,24.907178401407116,29.87554229984888,17.453195666308673
Les Halles,75001,3,inf1946,non-meuble,23.71817478605945,28.422062158620726,16.612586028334874
Palais Royal,75001,3,inf1946,non-meuble,28.27465442598048,33.96914292662629,19.78236686357147
Saint Germain l'Auxerrois,75001,3,inf1946,non-meuble,28.2941977807193,33.99293642870175,19.79596367354386
Seine et Berges,75001,3,inf1946,non-meuble,28.27810420256447,33.970805603419294,19.785402801709647
Vendôme,75001,3,inf1946,non-meuble,28.3,34.0,19.8
Montorgueil-Saint Denis,75002,3,inf1946,non-meuble,26.15914514196475,31.350974170357695,18.27221869653603
Sentier-Bonne Nouvelle,75002,3,inf1946,non-meuble,26.19419681609325,31.3930361793119,18.29605383494341
Vivienne-Gaillon,75002,3,inf1946,non-meuble,27.096606397674783,32.51029056866984,18.940618952732944
Archives,75003,3,inf1946,non-meuble,26.201173160129194,31.40145802589352,18.30084116878472
Arts et Métiers,75003,3,inf1946,non-meuble,26.19660752372776,31.39599070986008,18.2976869479962
Enfants Rouges,75003,3,inf1946,non-meuble,26.19993481781184,31.399923399416497,18.29995599051058
Sainte Avoie,75003,3,inf1946,non-meuble,26.21285645584953,31.416197628466904,18.309435283280404
Arsenal,75004,3,inf1946,non-meuble,28.042339184981753,33.68812302013023,19.620070973152057
Saint Gervais,75004,3,inf1946,non-meuble,26.212529123375795,31.415512247989078,18.308949373839855
Saint Merri,75004,3,inf1946,non-meuble,28.277025897095474,33.971889835794144,19.78389049337654
Seine et Berges,75004,3,inf1946,non-meuble,27.690054095534755,33.244829899388996,19.364324941955196
Île Saint Louis,75004,3,inf1946,non-meuble,28.3,34.0,19.8
Île de la Cité,75004,3,inf1946,non-meuble,28.130813311295086,33.79053076636534,19.679152365210776
Jardin des Plantes,75005,3,inf1946,non-meuble,25.012143176733872,30.01416703952285,17.508095451155913
Saint Victor,75005,3,inf1946,non-meuble,26.194236534434694,31.393275956840476,18.296157689623133
Sorbonne,75005,3,inf1946,non-meuble,26.201964372165722,31.402432079824226,18.30140312297552
Val de Grace,75005,3,inf1946,non-meuble,26.21556749658906,31.419440837905967,18.31139184641635
Monnaie,75006,3,inf1946,non-meuble,28.29754801592257,33.996964210189844,19.798248582801836
Notre Dame des Champs,75006,3,inf1946,non-meuble,27.99008356357755,33.58817719126503,19.59303926576129
Odéon,75006,3,inf1946,non-meuble,28.2954879483764,33.99433944698912,19.79681420767398
Rennes,75006,3,inf1946,non-meuble,28.001754775610507,33.602339700814014,19.60116985040701
Saint Germain des Prés,75006,3,inf1946,non-meuble,28.298028536560064,33.99737138208008,19.798685691040045
Saint Placide,75006,3,inf1946,non-meuble,27.980115896851203,33.57605805586154,19.58610138288582
Ecole Militaire,75007,3,inf1946,non-meuble,27.96035357550669,33.552359139643514,19.572182351890167
Gros Caillou,75007,3,inf1946,non-meuble,27.997462291659044,33.596939822294736,19.59820867646521
Invalides,75007,3,inf1946,non-meuble,28.0,33.6,19.6
Saint Thomas d'Aquin,75007,3,inf1946,non-meuble,28.001852822285024,33.60247042971337,19.601235214856686
Seine et Berges,75007,3,inf1946,non-meuble,27.287601437768185,32.75542734645907,19.10381114621596
Elysées-Madeleine,75008,3,inf1946,non-meuble,28.3,34.0,19.8
Europe,75008,3,inf1946,non-meuble,25.40503839972072,30.505688056817302,17.803063735130237
Hoche-Friedland,75008,3,inf1946,non-meuble,28.280732601119073,33.976715010966586,19.786694291980908
