rooms,epoque,furnished,housingType,ref,refmaj,refmin
3,1946-1970,meuble,maison,13.0,15.6,9.1
3,1946-1970,meuble,maison,16.701933551574747,20.002331635862483,11.701364859963567
3,1946-1970,meuble,maison,13.703924643686584,16.40472211392554,9.60275933052581
3,1946-1970,meuble,maison,15.406252748578684,18.507450083406162,10.804390227723703
3,1946-1970,meuble,maison,13.0,15.6,9.1
3,1946-1970,meuble,maison,11.9,14.3,8.3
3,1946-1970,meuble,maison,14.69996928453515,17.599964164471025,10.299977935441097
3,1946-1970,meuble,maison,13.30278609942451,16.00332766049685,9.301964159347454
3,1946-1970,meuble,maison,11.900028345927627,14.300033263059875,8.30002034351819
3,1946-1970,meuble,maison,12.194968652566663,14.648599316669692,8.514522656412119
3,1946-1970,meuble,maison,13.899632057890916,16.699539264626424,9.699755468162632
3,1946-1970,meuble,maison,15.404403077905373,18.505240452021763,10.803091190216211
3,1946-1970,meuble,maison,13.0,15.6,9.1
3,1946-1970,meuble,maison,11.90001226623932,14.300014406013565,8.30000895708176
3,1946-1970,meuble,maison,12.700012858331103,15.20001627365854,8.900008438390962
3,1946-1970,meuble,maison,15.587658216637884,18.71652871150525,10.92991722690315
3,1946-1970,meuble,maison,22.5,27.0,15.8
3,1946-1970,meuble,maison,22.581432681070215,27.113168256551354,15.783829316157851
3,1946-1970,meuble,maison,20.848688131844973,25.0063066859176,14.612260300736034
3,1946-1970,meuble,maison,22.803289256129442,27.38235360873845,15.935434435181504
3,1946-1970,meuble,maison,23.889050643262447,28.68631330407806,16.69315665203903
3,1946-1970,meuble,maison,23.9,28.7,16.7
3,1946-1970,meuble,maison,22.899682698186894,27.499616167161566,15.9997799358393
3,1946-1970,meuble,maison,22.5,27.0,15.8
3,1946-1970,meuble,maison,22.5,27.0,15.8
3,1946-1970,meuble,maison,12.7,15.2,8.9
3,1946-1970,meuble,maison,13.0,15.6,9.1
3,1946-1970,meuble,maison,12.7,15.2,8.9
3,1946-1970,meuble,maison,14.155020002209096,16.958847061422468,9.91530823685348
3,1946-1970,meuble,maison,12.7,15.2,8.9
3,1946-1970,meuble,maison,13.15757359308876,15.770479827035022,9.206040504943129
3,1946-1970,meuble,maison,12.7,15.2,8.9
3,1946-1970,non-meuble,appartement,22.351470277278956,26.786460115792643,15.66060483060713
3,1946-1970,non-meuble,appartement,22.779312414023913,27.359862556389793,15.979788463386209
3,1946-1970,non-meuble,appartement,22.798233926468523,27.397850946574717,15.998717753922241
3,1946-1970,non-meuble,appartement,22.72635968070712,27.252839643132425,15.926401779308486
3,1946-1970,non-meuble,appartement,22.42315271440289,26.92883703484525,15.717338888258132
3,1946-1970,non-meuble,appartement,24.739965060423447,29.679994225537424,17.340003039524778
3,1946-1970,non-meuble,appartement,27.796209094918265,33.39531758706981,19.497238034342036
3,1946-1970,non-meuble,appartement,24.074622416023757,28.849604009295387,16.847027129068668
3,1946-1970,non-meuble,appartement,21.499913416069088,25.774913847824372,15.074934261360438
3,1946-1970,non-meuble,appartement,20.686524540116956,24.83475435575602,14.48993865306372
3,1946-1970,non-meuble,appartement,20.927195800446082,25.123684934836703,14.634221830316369
3,1946-1970,non-meuble,appartement,19.938068640949503,23.901380090420346,13.974773404704155
3,1946-1970,non-meuble,appartement,19.663728190990827,23.58274083461599,13.755711525158699
3,1946-1970,non-meuble,appartement,20.994214612249127,25.19388591370056,14.694754009857409
3,1946-1970,non-meuble,appartement,21.874719414623822,26.220073486972314,15.292008839189794
3,1946-1970,non-meuble,appartement,25.24729230372263,30.256756459751657,17.633116954412532
3,1946-1970,non-meuble,appartement,23.042191468327317,27.64520924575806,16.137066387704717
3,1946-1970,non-meuble,appartement,19.336711947752615,23.18308885323001,13.535318531751845
3,1946-1970,non-meuble,appartement,18.07844555714745,21.67417151610632,12.644454039350899
3,1946-1970,non-meuble,appartement,18.638213136663744,22.35400760985411,13.041455024604128
3,1946-1970,non-meuble,appartement,25.24729230372263,30.256756459751657,17.633116954412532
3,1946-1970,non-meuble,appartement,22.2,26.6,15.5
3,1946-1970,non-meuble,appartement,20.500676825552738,24.62028638503448,14.337924413721655
3,1946-1970,non-meuble,appartement,21.123795684064437,25.350524746432402,14.7703375593285
3,1946-1970,non-meuble,appartement,21.208790875064167,25.41817373565343,14.813778298121346
3,1946-1970,non-meuble,appartement,24.196590704163793,28.995908844996553,16.897613492914655
3,1946-1970,non-meuble,appartement,19.6,23.5,13.7
3,1946-1970,non-meuble,appartement,25.39522542279783,30.45145883666408,17.796816948531887
3,1946-1970,non-meuble,appartement,22.2,26.6,15.5
3,1946-1970,non-meuble,appartement,12.0,14.4,8.4
3,1946-1970,non-meuble,appartement,21.0,25.2,14.7
3,1946-1970,non-meuble,appartement,24.01798833620302,28.801586003443628,16.8271345258593
3,1946-1970,non-meuble,appartement,12.0,14.4,8.4
3,1946-1970,non-meuble,appartement,12.519010999986769,14.993155428556307,8.770722142847692
3,1946-1970,non-meuble,appartement,27.2,32.6,19.0
3,1946-1970,non-meuble,appartement,10.999999718416367,13.19999967821103,7.699999798864199
3,1946-1970,non-meuble,appartement,14.786779286030837,17.76790983658404,10.365082121016552
3,1946-1970,non-meuble,appartement,12.7950083550654,15.359457155245398,8.998335154795404
3,1946-1970,non-meuble,appartement,10.300021794073913,12.400025819305132,7.2000154150010705
3,1946-1970,non-meuble,appartement,13.499999997397683,16.19999999687042,9.499999998140446
3,1946-1970,non-meuble,appartement,11.500000000203698,13.800000000244438,8.100000000136472
3,1946-1970,non-meuble,appartement,11.5,13.8,8.1
3,1946-1970,non-meuble,appartement,14.301496833398259,17.20176898488008,10.001043247575723
3,1946-1970,non-meuble,appartement,13.087225366761034,15.704670713687113,9.197288888342728
3,1946-1970,non-meuble,appartement,13.087225366761034,15.704670713687113,9.197288888342728
3,1946-1970,non-meuble,appartement,12.100000002021117,14.500000002474797,8.500000001407772
3,1946-1970,non-meuble,appartement,11.500006574374707,13.800007930098253,8.10000435263195
3,1946-1970,non-meuble,appartement,11.5,13.8,8.1
3,1946-1970,non-meuble,appartement,15.501194250318294,18.60142172655801,10.90079616662485
3,1946-1970,non-meuble,appartement,11.903494648958503,14.304169059025801,8.30245281050403
3,1946-1970,non-meuble,appartement,14.304390227764992,17.205188450992488,10.003059855723752
3,1946-1970,non-meuble,appartement,11.5,13.8,8.1
3,1946-1970,non-meuble,appartement,10.3,12.4,7.2
3,1946-1970,non-meuble,appartement,12.499979267512977,14.999975296917167,8.799984827331093
3,1946-1970,non-meuble,appartement,12.702134059143805,15.202575344868016,8.901490520114185
3,1946-1970,non-meuble,appartement,10.30002272043411,12.40002672163883,7.200016446096602
3,1946-1970,non-meuble,appartement,10.621783984618178,12.775414648721206,7.4413379884636335
3,1946-1970,non-meuble,appartement,11.999701460355295,14.399641483133701,8.39979147102288
3,1946-1970,non-meuble,appartement,14.302994024563697,17.20353165964171,10.002086498613716
3,1946-1970,non-meuble,appartement,11.5,13.8,8.1
3,1946-1970,non-meuble,appartement,10.30001303763785,12.400015177412092,7.200009728480288
3,1946-1970,non-meuble,appartement,11.000010626412582,13.200012858331101,7.700007433778255
3,1946-1970,non-meuble,appartement,14.473222969204201,17.402093464071566,10.12991722690315
3,1946-1970,non-meuble,appartement,19.7,23.6,13.8
3,1946-1970,non-meuble,appartement,19.815564925452183,23.758677911218882,13.895206750112646
3,1946-1970,non-meuble,appartement,18.26987885480866,21.90779508962221,12.772855662217879
3,1946-1970,non-meuble,appartement,20.013015371859375,23.995321763045023,14.037193057827013
3,1946-1970,non-meuble,appartement,20.99041931285464,25.189050643262448,14.693156652039029
3,1946-1970,non-meuble,appartement,21.0,25.2,14.7
3,1946-1970,non-meuble,appartement,20.09976458252576,24.09971852258515,14.099836231322264
3,1946-1970,non-meuble,appartement,19.7,23.6,13.8
3,1946-1970,non-meuble,appartement,19.7,23.6,13.8
3,1946-1970,non-meuble,appartement,11.0,13.2,7.7
3,1946-1970,non-meuble,appartement,11.5,13.8,8.1
3,1946-1970,non-meuble,appartement,11.0,13.2,7.7
3,1946-1970,non-meuble,appartement,12.179423530711233,14.61530823685348,8.575596471497864
3,1946-1970,non-meuble,appartement,11.0,13.2,7.7
3,1946-1970,non-meuble,appartement,11.30752766926906,13.583294213341876,7.930273960870311
3,1946-1970,non-meuble,appartement,11.0,13.2,7.7
3,1946-1970,non-meuble,maison,22.351470277278956,26.786460115792643,15.66060483060713
3,1946-1970,non-meuble,maison,22.779312414023913,27.359862556389793,15.979788463386209
3,1946-1970,non-meuble,maison,22.798233926468523,27.397850946574717,15.998717753922241
3,1946-1970,non-meuble,maison,22.72635968070712,27.252839643132425,15.926401779308486
3,1946-1970,non-meuble,maison,22.42315271440289,26.92883703484525,15.717338888258132
3,1946-1970,non-meuble,maison,24.739965060423447,29.679994225537424,17.340003039524778
3,1946-1970,non-meuble,maison,27.796209094918265,33.39531758706981,19.497238034342036
3,1946-1970,non-meuble,maison,24.074622416023757,28.849604009295387,16.847027129068668
3,1946-1970,non-meuble,maison,21.499913416069088,25.774913847824372,15.074934261360438
3,1946-1970,non-meuble,maison,20.686524540116956,24.83475435575602,14.48993865306372
3,1946-1970,non-meuble,maison,20.927195800446082,25.123684934836703,14.634221830316369
3,1946-1970,non-meuble,maison,19.938068640949503,23.901380090420346,13.974773404704155
3,1946-1970,non-meuble,maison,19.663728190990827,23.58274083461599,13.755711525158699
3,1946-1970,non-meuble,maison,20.994214612249127,25.19388591370056,14.694754009857409
3,1946-1970,non-meuble,maison,21.874719414623822,26.220073486972314,15.292008839189794
3,1946-1970,non-meuble,maison,25.24729230372263,30.256756459751657,17.633116954412532
3,1946-1970,non-meuble,maison,23.042191468327317,27.64520924575806,16.137066387704717
3,1946-1970,non-meuble,maison,19.33671639837838,23.183094269914807,13.535321567742416
3,1946-1970,non-meuble,maison,18.07844902915767,21.674175682518587,12.644456585491728
3,1946-1970,non-meuble,maison,18.638213136663744,22.35400760985411,13.041455024604128
3,1946-1970,non-meuble,maison,25.24729230372263,30.256756459751657,17.633116954412532
3,1946-1970,non-meuble,maison,22.2,26.6,15.5
3,1946-1970,non-meuble,maison,20.500676825552738,24.62028638503448,14.337924413721655
3,1946-1970,non-meuble,maison,21.123795684064437,25.350524746432402,14.7703375593285
3,1946-1970,non-meuble,maison,21.208790875064167,25.41817373565343,14.813778298121346
3,1946-1970,non-meuble,maison,24.196590704163793,28.995908844996553,16.897613492914655
3,1946-1970,non-meuble,maison,19.6,23.5,13.7
3,1946-1970,non-meuble,maison,25.39522542279783,30.45145883666408,17.796816948531887
3,1946-1970,non-meuble,maison,22.2,26.6,15.5
3,1946-1970,non-meuble,maison,13.6,16.3,9.5
3,1946-1970,non-meuble,maison,21.0,25.2,14.7
3,1946-1970,non-meuble,maison,24.01798833620302,28.801586003443628,16.8271345258593
3,1946-1970,non-meuble,maison,13.6,16.3,9.5
3,1946-1970,non-meuble,maison,12.932700142874154,15.484411285735078,9.055133428582769
3,1946-1970,non-meuble,maison,27.2,32.6,19.0
3,1946-1970,non-meuble,maison,12.399999678016227,14.899999597513242,8.69999975850122
3,1946-1970,non-meuble,maison,14.78677928666227,17.76790983734413,10.365082121444503
3,1946-1970,non-meuble,maison,14.024313851244958,16.85289793692849,9.831437722719658
3,1946-1970,non-meuble,maison,11.600024689753665,13.900030007436666,8.100017547028862
3,1946-1970,non-meuble,maison,15.299999996852677,18.39999999617216,10.699999997839443
3,1946-1970,non-meuble,maison,12.500000000358584,15.000000000438046,8.800000000239393
3,1946-1970,non-meuble,maison,12.5,15.0,8.8
3,1946-1970,non-meuble,maison,14.30149683391482,17.201768985493494,10.001043247930859
3,1946-1970,non-meuble,maison,14.83207714800865,17.821971746000806,10.36970100860574
3,1946-1970,non-meuble,maison,14.83207714800865,17.821971746000806,10.36970100860574
3,1946-1970,non-meuble,maison,13.700000001260953,16.400000001640354,9.600000000871223
3,1946-1970,non-meuble,maison,12.50001268958356,15.000015013447825,8.80000842943785
3,1946-1970,non-meuble,maison,12.5,15.0,8.8
3,1946-1970,non-meuble,maison,15.501194251803133,18.601421728321256,10.900796167645678
3,1946-1970,non-meuble,maison,13.402575127022414,16.103065521591997,9.401777750799884
3,1946-1970,non-meuble,maison,14.304390227764992,17.205188450992488,10.003059855723752
3,1946-1970,non-meuble,maison,12.5,15.0,8.8
3,1946-1970,non-meuble,maison,11.6,13.9,8.1
3,1946-1970,non-meuble,maison,14.099973689965042,16.899968569900917,9.899981108965802
3,1946-1970,non-meuble,maison,12.702151574069703,15.202596515326745,8.901502338735202
3,1946-1970,non-meuble,maison,11.60002590949443,13.900031267904408,8.100018719229391
3,1946-1970,non-meuble,maison,11.841337988463634,14.194968652566661,8.287707324360603
3,1946-1970,non-meuble,maison,13.59962927529401,16.29956804127956,9.499753358797353
3,1946-1970,non-meuble,maison,14.303093779793072,17.203652574262193,10.002157995716942
3,1946-1970,non-meuble,maison,12.5,15.0,8.8
3,1946-1970,non-meuble,maison,11.600010325457474,13.900012664224112,8.100007986690837
3,1946-1970,non-meuble,maison,12.400012814434204,14.900014823659612,8.700008394494061
3,1946-1970,non-meuble,maison,14.473222969204201,17.402093464071566,10.12991722690315
3,1946-1970,non-meuble,maison,19.7,23.6,13.8
3,1946-1970,non-meuble,maison,19.815564925452183,23.758677911218882,13.895206750112646
3,1946-1970,non-meuble,maison,18.26987885480866,21.90779508962221,12.772855662217879
3,1946-1970,non-meuble,maison,20.013015371859375,23.995321763045023,14.037193057827013
3,1946-1970,non-meuble,maison,20.99041931285464,25.189050643262448,14.693156652039029
3,1946-1970,non-meuble,maison,21.0,25.2,14.7
3,1946-1970,non-meuble,maison,20.09976458252576,24.09971852258515,14.099836231322264
3,1946-1970,non-meuble,maison,19.7,23.6,13.8
3,1946-1970,non-meuble,maison,19.7,23.6,13.8
3,1946-1970,non-meuble,maison,12.4,14.9,8.7
3,1946-1970,non-meuble,maison,12.5,15.0,8.8
3,1946-1970,non-meuble,maison,12.4,14.9,8.7
3,1946-1970,non-meuble,maison,13.587077649137973,16.29090470835134,9.547365883782357
3,1946-1970,non-meuble,maison,12.4,14.9,8.7
3,1946-1970,non-meuble,maison,12.746154523468432,15.286268541993737,8.931761125196243
3,1946-1970,non-meuble,maison,12.4,14.9,8.7
3,1971-1990,meuble,appartement,26.81969439002424,32.177242034153345,18.806010813297814
3,1971-1990,meuble,appartement,28.87714925528972,34.681137695461096,20.211679690896748
3,1971-1990,meuble,appartement,29.294779898158986,35.19369928041003,20.496346112282474
3,1971-1990,meuble,appartement,27.682835821308522,33.21530780246596,19.397379858956842
3,1971-1990,meuble,appartement,28.32231549436632,34.00160625643707,19.806297669843794
3,1971-1990,meuble,appartement,29.21971638348534,35.059739650135974,20.47980165804937
3,1971-1990,meuble,appartement,32.39433418579,38.893184779011825,22.696036879317806
3,1971-1990,meuble,appartement,28.10853382370028,33.72247346075515,19.702919265803647
3,1971-1990,meuble,appartement,26.126038590956657,31.376270555251555,18.32568437795215
3,1971-1990,meuble,appartement,24.304238028632675,29.19478283462528,17.016866330001033
3,1971-1990,meuble,appartement,24.492589981718723,29.382171426250483,17.109994776602907
3,1971-1990,meuble,appartement,24.128269010212566,28.944980282901444,16.879095249108982
3,1971-1990,meuble,appartement,23.09038702441833,27.728924659701704,16.162475217583463
3,1971-1990,meuble,appartement,24.752838083072746,29.71311031020647,17.324556430968176
3,1971-1990,meuble,appartement,26.435609263765542,31.7434978663168,18.509047931946657
3,1971-1990,meuble,appartement,28.681804939701454,34.43035213948339,20.089456180904804
3,1971-1990,meuble,appartement,26.201961690776447,31.457133435158312,18.343985708672644
3,1971-1990,meuble,appartement,24.0951401928953,28.938669646347694,16.841106397320246
3,1971-1990,meuble,appartement,20.75931456609795,24.935907702445416,14.525322506141558
3,1971-1990,meuble,appartement,21.299842171678026,25.575657409812386,14.902480958340389
3,1971-1990,meuble,appartement,28.681804939701454,34.43035213948339,20.089456180904804
3,1971-1990,meuble,appartement,26.0,31.2,18.2
3,1971-1990,meuble,appartement,23.71775688166818,28.462874300627913,16.57066489609805
3,1971-1990,meuble,appartement,24.99085919305351,29.971046380157414,17.457327438558973
3,1971-1990,meuble,appartement,26.114370283646437,31.352493711528588,18.276246855764292
3,1971-1990,meuble,appartement,27.756999819664138,33.31638614641362,19.43788623658155
3,1971-1990,meuble,appartement,26.3,31.6,18.4
3,1971-1990,meuble,appartement,28.165517190130647,33.835808957463456,19.753050362398138
3,1971-1990,meuble,appartement,26.0,31.2,18.2
3,1971-1990,meuble,appartement,12.6,15.1,8.8
3,1971-1990,meuble,appartement,24.4,29.3,17.1
3,1971-1990,meuble,appartement,27.305366096549953,32.78170762068744,19.12902457241246
3,1971-1990,meuble,appartement,12.6,15.1,8.8
